id,observed_on,quality_grade,captive_cultivated,latitude,longitude,scientific_name,common_name
74525296,2021-04-19,research,false,36.806554349,-92.7034205904,Battus philenor,Pipevine Swallowtail
74544462,2021-04-19,research,false,38.051973,-122.2269839,Battus philenor,Pipevine Swallowtail
74550671,2021-04-18,research,false,29.78,-99.787,Battus philenor,Pipevine Swallowtail
74551398,2021-04-19,research,false,29.7514721006,-95.5867485982,Battus philenor,Pipevine Swallowtail
74556289,2021-04-19,research,false,37.9848645699,-122.1480048905,Battus philenor,Pipevine Swallowtail
74561547,2021-04-18,research,false,31.400100708,-95.142791748,Battus philenor,Pipevine Swallowtail
74565084,2021-04-19,research,false,29.7533866667,-98.1231388333,Battus philenor,Pipevine Swallowtail
74565474,2021-04-19,research,false,39.007966267,-90.9318595101,Battus philenor,Pipevine Swallowtail
74565981,2021-04-19,research,false,29.4088533331,-98.4908787042,Battus philenor,Pipevine Swallowtail
74566226,2021-04-19,research,false,29.86913,-98.4776783333,Battus philenor,Pipevine Swallowtail
74566626,2021-04-19,research,false,30.4889799486,-97.8525020615,Battus philenor,Pipevine Swallowtail
74568215,2021-04-16,research,false,40.6085333333,-122.3408666667,Battus philenor hirsuta,California Pipevine Swallowtail
74569629,2021-04-19,research,false,33.7900682698,-89.8017200455,Battus philenor,Pipevine Swallowtail
74570893,2021-04-19,research,false,29.6172691779,-98.4590772523,Battus philenor,Pipevine Swallowtail
74573446,2021-04-05,research,false,34.2644373644,-84.5628027991,Battus philenor,Pipevine Swallowtail
74575673,2021-04-19,research,false,30.5146666667,-98.1386721667,Battus philenor,Pipevine Swallowtail
74578367,2021-04-19,research,false,37.9064390988,-122.3014428988,Battus philenor,Pipevine Swallowtail
74583171,2021-04-15,research,false,38.0733219712,-122.1926450729,Battus philenor hirsuta,California Pipevine Swallowtail
74586924,2021-04-19,research,false,39.3267981276,-121.0432016389,Battus philenor,Pipevine Swallowtail
74588191,2021-04-19,research,false,36.0652634478,-95.9908039262,Battus philenor,Pipevine Swallowtail
74591178,2021-04-19,research,false,29.8800533655,-98.2101381943,Battus philenor,Pipevine Swallowtail
74593471,2021-03-26,research,false,28.0636416333,-97.877192329,Battus philenor,Pipevine Swallowtail
74598928,2021-04-17,research,false,29.8684068244,-98.4767682524,Battus philenor,Pipevine Swallowtail
74599637,2021-04-18,research,false,38.9358533333,-121.0238111667,Battus philenor,Pipevine Swallowtail
74600559,2021-04-19,research,false,29.607895,-98.2455966667,Battus philenor,Pipevine Swallowtail
74603582,2021-04-12,research,false,39.2979051218,-121.0893913614,Battus philenor,Pipevine Swallowtail
74606696,2021-04-19,research,false,30.2294349666,-98.7316766381,Battus philenor,Pipevine Swallowtail
74642458,2021-04-13,research,false,36.0343533,-94.8082392,Battus philenor,Pipevine Swallowtail
74651893,2021-04-20,research,false,29.1217321679,-98.6837731656,Battus philenor,Pipevine Swallowtail
74656200,2021-04-19,research,false,29.6688329722,-96.266434,Battus philenor,Pipevine Swallowtail
74661827,2021-04-20,research,false,29.58198,-98.6117466667,Battus philenor,Pipevine Swallowtail
74667963,2021-04-20,research,false,36.27938,-78.90941667,Battus philenor,Pipevine Swallowtail
74668531,2021-04-20,research,false,39.6035633333,-121.5595383333,Battus philenor hirsuta,California Pipevine Swallowtail
74669882,2021-04-20,research,false,38.4647398056,-122.6962914098,Battus philenor,Pipevine Swallowtail
74670863,2021-04-18,research,false,25.2654671741,-103.7731627375,Battus philenor philenor,
74678596,2021-04-17,research,false,29.3893047066,-98.4536780789,Battus philenor,Pipevine Swallowtail
74680779,2021-04-18,research,false,29.9133344997,-98.1553179117,Battus philenor,Pipevine Swallowtail
74680814,2021-04-20,research,false,35.9285330672,-78.9662186865,Battus philenor,Pipevine Swallowtail
74681724,2018-04-19,research,false,30.4302457817,-98.1741385752,Battus philenor,Pipevine Swallowtail
74681725,2018-04-19,research,false,30.430477054,-98.1738381678,Battus philenor,Pipevine Swallowtail
74681727,2018-04-19,research,false,30.4308655901,-98.1738918119,Battus philenor,Pipevine Swallowtail
74681728,2018-04-19,research,false,30.4305048066,-98.1742244059,Battus philenor,Pipevine Swallowtail
74684903,2021-04-20,research,false,30.1218777778,-81.5526111111,Battus philenor,Pipevine Swallowtail
74690840,2021-04-15,research,false,38.7520583333,-121.1465361111,Battus philenor hirsuta,California Pipevine Swallowtail
74691176,2021-03-27,research,false,28.4841773366,-98.3506005426,Battus philenor,Pipevine Swallowtail
74691192,2021-03-27,research,false,28.0635962836,-97.8772622081,Battus philenor,Pipevine Swallowtail
74697282,2021-04-14,research,false,31.4181083333,-111.1961066667,Battus philenor,Pipevine Swallowtail
74700191,2021-04-01,research,false,29.2481255957,-98.2492952484,Battus philenor,Pipevine Swallowtail
74700278,2021-04-20,research,false,35.498229,-91.836347,Battus philenor,Pipevine Swallowtail
74700740,2021-04-19,research,false,36.8066903363,-92.7034956395,Battus philenor,Pipevine Swallowtail
74700914,2021-04-01,research,false,29.2479196527,-98.2490162987,Battus philenor,Pipevine Swallowtail
74701259,2021-04-01,research,false,29.2484438705,-98.248404755,Battus philenor,Pipevine Swallowtail
74701449,2021-04-01,research,false,29.2484251485,-98.2484396237,Delphinium carolinianum,Wild Blue Larkspur
74701499,2021-04-01,research,false,29.2484719536,-98.2484181661,Battus philenor,Pipevine Swallowtail
74712542,2021-04-08,research,false,38.485660553,-122.862739563,Battus philenor,Pipevine Swallowtail
74712662,2021-04-03,research,false,38.4860954285,-122.8623733521,Battus philenor,Pipevine Swallowtail
74725853,2021-04-11,research,false,30.3444503427,-96.7095674987,Battus philenor,Pipevine Swallowtail
74727372,2017-12-29,research,false,26.6174300836,-82.0155034345,Battus philenor,Pipevine Swallowtail
74731440,2021-04-19,research,false,36.8634956919,-93.2271873158,Battus philenor,Pipevine Swallowtail
74732764,2021-04-19,research,false,39.8433,-121.3978583333,Battus philenor,Pipevine Swallowtail
74739348,2021-04-21,research,false,29.5788489422,-98.6301194877,Battus philenor,Pipevine Swallowtail
74742480,2019-09-01,research,false,38.5262952658,-90.4509819173,Battus philenor,Pipevine Swallowtail
74746928,2021-04-18,research,false,22.1490377,-101.0559728,Battus philenor philenor,
74753952,2021-04-02,research,false,29.4588506108,-98.458374451,Battus philenor,Pipevine Swallowtail
74755505,2021-04-21,research,false,38.6256554008,-121.2818566052,Battus philenor,Pipevine Swallowtail
74755663,2021-04-20,research,false,38.6501007,-121.2025558,Battus philenor hirsuta,California Pipevine Swallowtail
74756832,2021-04-21,research,false,38.6918138238,-121.9056196344,Battus philenor hirsuta,California Pipevine Swallowtail
